nm; A
235,000000; -5,069581
234,000000; -5,069864
233,000000; -5,071061
232,000000; -5,082516
231,000000; -5,082603
230,000000; -5,066992
229,000000; -5,052078
228,000000; -5,046651
227,000000; -5,048823
226,000000; -5,043602
225,000000; -5,047694
224,000000; -5,043638
223,000000; -5,039019
222,000000; -5,035042
221,000000; -5,027707
220,000000; -5,029206
219,000000; -5,035791
218,000000; -5,021089
217,000000; -4,997402
216,000000; -4,993243
215,000000; -4,994761
214,000000; -4,988449
213,000000; -4,967481
212,000000; -4,953168
211,000000; -4,961970
210,000000; -4,920644
209,000000; -4,902699
208,000000; -4,892742
207,000000; -4,883454
206,000000; -4,869228
205,000000; -4,847842
204,000000; -4,829693
203,000000; -4,819802
202,000000; -4,798879
201,000000; -4,759304
200,000000; -4,730289
