nm; A
618,000000; 0,218182
617,000000; 0,220110
616,000000; 0,221948
615,000000; 0,223742
614,000000; 0,225392
613,000000; 0,226891
612,000000; 0,228315
611,000000; 0,229609
610,000000; 0,230816
609,000000; 0,232030
608,000000; 0,233281
607,000000; 0,234570
606,000000; 0,235982
605,000000; 0,237473
604,000000; 0,239092
603,000000; 0,240841
602,000000; 0,242693
601,000000; 0,244574
600,000000; 0,246566
599,000000; 0,248549
598,000000; 0,250523
597,000000; 0,252514
596,000000; 0,254505
595,000000; 0,256642
594,000000; 0,258863
593,000000; 0,261251
592,000000; 0,263868
591,000000; 0,266650
590,000000; 0,269685
589,000000; 0,272868
588,000000; 0,276172
587,000000; 0,279584
586,000000; 0,283107
585,000000; 0,286701
584,000000; 0,290306
583,000000; 0,293899
582,000000; 0,297485
581,000000; 0,301094
580,000000; 0,304963
579,000000; 0,308799
578,000000; 0,312768
577,000000; 0,316919
576,000000; 0,321152
575,000000; 0,325538
574,000000; 0,329906
573,000000; 0,334360
572,000000; 0,338866
571,000000; 0,343296
570,000000; 0,347763
569,000000; 0,352152
568,000000; 0,356552
567,000000; 0,360996
566,000000; 0,365501
565,000000; 0,370144
564,000000; 0,374826
563,000000; 0,379706
562,000000; 0,384684
561,000000; 0,389598
560,000000; 0,394501
559,000000; 0,399302
558,000000; 0,403943
557,000000; 0,408435
556,000000; 0,412811
555,000000; 0,417041
554,000000; 0,421227
553,000000; 0,425385
552,000000; 0,429469
551,000000; 0,433498
550,000000; 0,437541
549,000000; 0,441239
548,000000; 0,444707
547,000000; 0,447876
546,000000; 0,450692
545,000000; 0,453116
544,000000; 0,455076
543,000000; 0,456739
542,000000; 0,458103
541,000000; 0,459165
540,000000; 0,459925
539,000000; 0,460265
538,000000; 0,460386
537,000000; 0,460228
536,000000; 0,459716
535,000000; 0,458769
534,000000; 0,457356
533,000000; 0,455476
532,000000; 0,453234
531,000000; 0,450638
530,000000; 0,447620
529,000000; 0,444375
528,000000; 0,440784
527,000000; 0,437012
526,000000; 0,433124
525,000000; 0,429094
524,000000; 0,424901
523,000000; 0,420488
522,000000; 0,415894
521,000000; 0,411128
520,000000; 0,406162
519,000000; 0,401221
518,000000; 0,396362
517,000000; 0,391494
516,000000; 0,386646
515,000000; 0,381986
514,000000; 0,377559
513,000000; 0,373170
512,000000; 0,368835
511,000000; 0,364591
510,000000; 0,360494
509,000000; 0,356430
508,000000; 0,352476
507,000000; 0,348653
506,000000; 0,344986
505,000000; 0,341525
504,000000; 0,338337
503,000000; 0,335291
502,000000; 0,332376
501,000000; 0,329578
500,000000; 0,326890
499,000000; 0,324293
498,000000; 0,321771
497,000000; 0,319315
496,000000; 0,316954
495,000000; 0,314792
494,000000; 0,312794
493,000000; 0,310903
492,000000; 0,309201
491,000000; 0,307706
490,000000; 0,306330
489,000000; 0,305086
488,000000; 0,303914
487,000000; 0,302779
486,000000; 0,301683
485,000000; 0,300696
484,000000; 0,299879
483,000000; 0,299264
482,000000; 0,298811
481,000000; 0,298504
480,000000; 0,298324
479,000000; 0,298122
478,000000; 0,297815
477,000000; 0,297594
476,000000; 0,297517
475,000000; 0,297598
474,000000; 0,297827
473,000000; 0,298314
472,000000; 0,298877
471,000000; 0,299463
470,000000; 0,300032
469,000000; 0,300561
468,000000; 0,301068
467,000000; 0,301595
466,000000; 0,302336
465,000000; 0,303272
464,000000; 0,304348
463,000000; 0,305521
462,000000; 0,306637
461,000000; 0,307707
460,000000; 0,308754
459,000000; 0,309884
458,000000; 0,311125
457,000000; 0,312645
456,000000; 0,314399
455,000000; 0,316091
454,000000; 0,317863
453,000000; 0,319601
452,000000; 0,321275
451,000000; 0,322940
450,000000; 0,324830
449,000000; 0,327010
448,000000; 0,329369
447,000000; 0,331747
446,000000; 0,334004
445,000000; 0,336333
444,000000; 0,338784
443,000000; 0,341350
442,000000; 0,343986
441,000000; 0,346687
440,000000; 0,349668
439,000000; 0,352490
438,000000; 0,355478
437,000000; 0,358533
436,000000; 0,361601
435,000000; 0,364902
434,000000; 0,368260
433,000000; 0,371780
432,000000; 0,375476
431,000000; 0,379312
430,000000; 0,383190
429,000000; 0,387219
428,000000; 0,391544
427,000000; 0,395833
426,000000; 0,400126
425,000000; 0,404769
424,000000; 0,409412
423,000000; 0,414297
422,000000; 0,419340
421,000000; 0,424384
420,000000; 0,429339
419,000000; 0,434884
418,000000; 0,440737
417,000000; 0,446787
416,000000; 0,452709
415,000000; 0,458337
414,000000; 0,464432
413,000000; 0,470701
412,000000; 0,477184
411,000000; 0,483849
410,000000; 0,490635
409,000000; 0,497359
408,000000; 0,504264
407,000000; 0,511446
406,000000; 0,519030
405,000000; 0,526970
404,000000; 0,534570
403,000000; 0,542638
402,000000; 0,550962
401,000000; 0,559679
400,000000; 0,569176
399,000000; 0,580334
398,000000; 0,590099
397,000000; 0,600125
396,000000; 0,610619
395,000000; 0,621702
394,000000; 0,633430
393,000000; 0,645215
392,000000; 0,656765
391,000000; 0,669337
390,000000; 0,683210
389,000000; 0,696599
388,000000; 0,710210
387,000000; 0,724803
386,000000; 0,740566
385,000000; 0,757515
384,000000; 0,775337
383,000000; 0,793874
382,000000; 0,813471
381,000000; 0,833726
380,000000; 0,854721
379,000000; 0,877151
378,000000; 0,902695
377,000000; 0,928155
376,000000; 0,955679
375,000000; 0,986175
374,000000; 1,019861
373,000000; 1,055588
372,000000; 1,096884
371,000000; 1,139295
370,000000; 1,184175
369,000000; 1,235429
368,000000; 1,297374
367,000000; 1,354649
366,000000; 1,426559
365,000000; 1,511284
364,000000; 1,605464
363,000000; 1,718255
362,000000; 1,846959
361,000000; 1,996109
360,000000; 2,098057
359,000000; 2,100395
358,000000; 2,137816
357,000000; 2,297699
356,000000; 2,515887
355,000000; 2,652111
354,000000; 2,510428
353,000000; 3,211040
352,000000; 3,497559
351,000000; 3,401331
350,000000; 3,715596
349,000000; 4,215643
348,000000; 4,253256
347,000000; 4,261194
346,000000; 4,253117
345,000000; 4,242517
344,000000; 4,283620
343,000000; 4,295797
342,000000; 4,283318
341,000000; 4,283199
340,000000; 4,300758
339,000000; 4,318081
338,000000; 4,313085
337,000000; 4,353358
336,000000; 4,331072
335,000000; 4,331409
334,000000; 4,361171
333,000000; 4,370063
332,000000; 4,343527
331,000000; 4,367328
330,000000; 4,381475
329,000000; 4,394358
328,000000; 4,422182
327,000000; 4,406757
326,000000; 4,441414
325,000000; 4,444325
324,000000; 4,431384
323,000000; 4,438009
322,000000; 4,431611
321,000000; 4,434196
320,000000; 4,458804
319,000000; 4,485273
318,000000; 4,489609
317,000000; 4,509967
316,000000; 4,518155
315,000000; 4,536498
314,000000; 4,543200
313,000000; 4,511392
312,000000; 4,502863
311,000000; 4,543400
310,000000; 4,555401
309,000000; 4,546578
308,000000; 4,553427
307,000000; 4,566563
306,000000; 4,546343
305,000000; 4,571344
304,000000; 4,606908
303,000000; 4,587975
302,000000; 4,609946
301,000000; 4,612955
300,000000; 4,605207
299,000000; 4,605872
298,000000; 4,633032
297,000000; 4,624099
296,000000; 4,592933
295,000000; 4,576818
294,000000; 4,587933
293,000000; 4,624312
292,000000; 4,634158
291,000000; 4,649787
290,000000; 4,629589
289,000000; 4,607386
288,000000; 4,642028
287,000000; 4,605491
286,000000; 4,626973
285,000000; 4,631847
284,000000; 4,616262
283,000000; 4,613048
282,000000; 4,605449
281,000000; 4,618474
280,000000; 4,632763
279,000000; 4,650780
278,000000; 4,690395
277,000000; 4,652846
276,000000; 4,667040
275,000000; 4,692488
274,000000; 4,707484
273,000000; 4,708510
272,000000; 4,699160
271,000000; 4,722309
270,000000; 4,731870
269,000000; 4,738731
268,000000; 4,783304
267,000000; 4,745784
266,000000; 4,777924
265,000000; 4,798684
264,000000; 4,790451
263,000000; 4,775492
262,000000; 4,842889
261,000000; 4,836121
260,000000; 4,837751
259,000000; 4,865590
258,000000; 4,903407
257,000000; 4,860409
256,000000; 4,891752
255,000000; 4,926269
254,000000; 4,941653
253,000000; 4,937474
252,000000; 4,950942
251,000000; 4,953308
250,000000; 4,971832
249,000000; 4,990902
248,000000; 4,995481
247,000000; 5,022905
246,000000; 5,009262
245,000000; 5,023204
244,000000; 5,036599
243,000000; 5,030331
242,000000; 5,006476
241,000000; 5,029971
240,000000; 5,033845
239,000000; 5,034046
238,000000; 5,040448
237,000000; 5,057028
236,000000; 5,071622
235,000000; 5,059206
234,000000; 5,073555
233,000000; 5,092301
232,000000; 5,086611
231,000000; 5,031332
230,000000; 5,022569
229,000000; 5,041457
228,000000; 5,059786
227,000000; 5,060026
226,000000; 5,042939
225,000000; 5,040596
224,000000; 5,052002
223,000000; 5,060820
222,000000; 5,055659
221,000000; 5,033969
220,000000; 5,036234
219,000000; 5,035407
218,000000; 5,024417
217,000000; 5,010771
216,000000; 5,007535
215,000000; 5,000909
214,000000; 4,977258
213,000000; 4,977552
212,000000; 4,980643
211,000000; 4,955603
210,000000; 4,939438
209,000000; 4,911593
208,000000; 4,893635
207,000000; 4,894428
206,000000; 4,896650
205,000000; 4,809450
204,000000; 4,824658
203,000000; 4,818152
202,000000; 4,793393
201,000000; 4,762347
200,000000; 4,721942
