nm; A
344,000000; 4,263001
343,000000; 4,279749
342,000000; 4,300739
341,000000; 4,312584
340,000000; 4,300084
339,000000; 4,273015
338,000000; 4,328636
337,000000; 4,310407
336,000000; 4,343204
335,000000; 4,359034
334,000000; 4,358855
333,000000; 4,383162
332,000000; 4,366660
331,000000; 4,364263
330,000000; 4,366606
329,000000; 4,374055
328,000000; 4,387565
327,000000; 4,388666
326,000000; 4,423211
325,000000; 4,457160
324,000000; 4,463450
323,000000; 4,429519
322,000000; 4,447435
321,000000; 4,484704
320,000000; 4,489203
319,000000; 4,483058
318,000000; 4,503230
317,000000; 4,505752
316,000000; 4,513766
315,000000; 4,514373
314,000000; 4,524740
313,000000; 4,559389
312,000000; 4,532094
311,000000; 4,546180
310,000000; 4,564868
309,000000; 4,577109
308,000000; 4,582570
307,000000; 4,592509
306,000000; 4,585557
305,000000; 4,600573
304,000000; 4,606662
303,000000; 4,560267
302,000000; 4,560911
301,000000; 4,595530
300,000000; 4,604049
299,000000; 4,603992
298,000000; 4,633170
297,000000; 4,582457
296,000000; 4,581639
295,000000; 4,608980
294,000000; 4,638492
293,000000; 4,642277
292,000000; 4,633181
291,000000; 4,611130
290,000000; 4,598084
289,000000; 4,605658
288,000000; 4,637636
287,000000; 4,632478
286,000000; 4,606618
285,000000; 4,633650
284,000000; 4,672896
283,000000; 4,622310
282,000000; 4,632479
281,000000; 4,640086
280,000000; 4,646530
279,000000; 4,660505
278,000000; 4,693406
277,000000; 4,638086
276,000000; 4,656191
275,000000; 4,679365
274,000000; 4,687369
273,000000; 4,699332
272,000000; 4,678347
271,000000; 4,706185
270,000000; 4,733869
269,000000; 4,747229
268,000000; 4,751448
267,000000; 4,753628
266,000000; 4,759535
265,000000; 4,791053
264,000000; 4,822670
263,000000; 4,809897
262,000000; 4,834482
261,000000; 4,867341
260,000000; 4,867683
259,000000; 4,854537
258,000000; 4,870412
257,000000; 4,897779
256,000000; 4,922495
255,000000; 4,919236
254,000000; 4,921497
253,000000; 4,968325
252,000000; 4,970408
251,000000; 4,950968
250,000000; 4,973861
249,000000; 4,993017
248,000000; 4,966667
247,000000; 4,997974
246,000000; 4,995864
245,000000; 5,005062
244,000000; 5,024425
243,000000; 5,047487
242,000000; 5,065339
241,000000; 5,056762
240,000000; 5,043356
239,000000; 5,050912
238,000000; 5,058922
237,000000; 5,051912
236,000000; 5,064328
235,000000; 5,099817
234,000000; 5,076688
233,000000; 5,064707
232,000000; 5,095055
231,000000; 5,081832
230,000000; 5,061749
229,000000; 5,052524
228,000000; 5,056016
227,000000; 5,064030
226,000000; 5,056767
225,000000; 5,041594
224,000000; 5,031981
223,000000; 5,034012
222,000000; 5,036801
221,000000; 5,017941
220,000000; 5,028635
219,000000; 5,048584
218,000000; 5,033333
217,000000; 5,007281
216,000000; 5,020752
215,000000; 4,989615
214,000000; 4,974353
213,000000; 4,965003
212,000000; 4,958504
211,000000; 4,954194
210,000000; 4,936277
209,000000; 4,893498
208,000000; 4,890357
207,000000; 4,899276
206,000000; 4,884668
205,000000; 4,862191
204,000000; 4,845331
203,000000; 4,817394
202,000000; 4,790670
201,000000; 4,768388
200,000000; 4,734235
