nm; A
342,000000; 4,296984
341,000000; 4,277810
340,000000; 4,284075
339,000000; 4,312001
338,000000; 4,322369
337,000000; 4,351678
336,000000; 4,334631
335,000000; 4,341630
334,000000; 4,373185
333,000000; 4,382301
332,000000; 4,344236
331,000000; 4,371322
330,000000; 4,369860
329,000000; 4,363351
328,000000; 4,393219
327,000000; 4,400977
326,000000; 4,421083
325,000000; 4,424588
324,000000; 4,419728
323,000000; 4,420905
322,000000; 4,410286
321,000000; 4,453379
320,000000; 4,482242
319,000000; 4,492899
318,000000; 4,498580
317,000000; 4,492974
316,000000; 4,500078
315,000000; 4,527173
314,000000; 4,547387
313,000000; 4,528740
312,000000; 4,512423
311,000000; 4,545694
310,000000; 4,556032
309,000000; 4,553461
308,000000; 4,570484
307,000000; 4,571115
306,000000; 4,550781
305,000000; 4,564559
304,000000; 4,590402
303,000000; 4,583882
302,000000; 4,600482
301,000000; 4,617570
300,000000; 4,622728
299,000000; 4,620887
298,000000; 4,624246
297,000000; 4,630521
296,000000; 4,596059
295,000000; 4,592851
294,000000; 4,615768
293,000000; 4,629664
292,000000; 4,658685
291,000000; 4,658797
290,000000; 4,632374
289,000000; 4,606300
288,000000; 4,617022
287,000000; 4,620095
286,000000; 4,614466
285,000000; 4,625153
284,000000; 4,637326
283,000000; 4,616229
282,000000; 4,623352
281,000000; 4,627553
280,000000; 4,642534
279,000000; 4,661110
278,000000; 4,658312
277,000000; 4,665694
276,000000; 4,699019
275,000000; 4,704106
274,000000; 4,678126
273,000000; 4,663486
272,000000; 4,720906
271,000000; 4,725061
270,000000; 4,724166
269,000000; 4,737371
268,000000; 4,763033
267,000000; 4,772410
266,000000; 4,767126
265,000000; 4,790801
264,000000; 4,818990
263,000000; 4,796863
262,000000; 4,820929
261,000000; 4,816741
260,000000; 4,840031
259,000000; 4,883309
258,000000; 4,910929
257,000000; 4,898114
256,000000; 4,901531
255,000000; 4,925339
254,000000; 4,936918
253,000000; 4,909011
252,000000; 4,958101
251,000000; 4,967274
250,000000; 4,986011
249,000000; 4,990901
248,000000; 4,966972
247,000000; 5,004777
246,000000; 5,012596
245,000000; 5,006917
244,000000; 5,016874
243,000000; 5,032854
242,000000; 5,025443
241,000000; 5,021188
240,000000; 5,032890
239,000000; 5,035495
238,000000; 5,041461
237,000000; 5,061879
236,000000; 5,083435
235,000000; 5,078972
234,000000; 5,076032
233,000000; 5,075855
232,000000; 5,073748
231,000000; 5,061451
230,000000; 5,041535
229,000000; 5,055290
228,000000; 5,069570
227,000000; 5,065874
226,000000; 5,048385
225,000000; 5,062842
224,000000; 5,076567
223,000000; 5,070276
222,000000; 5,044366
221,000000; 5,018460
220,000000; 5,023776
219,000000; 5,039084
218,000000; 5,018072
217,000000; 4,986166
216,000000; 4,998867
215,000000; 5,003437
214,000000; 4,997361
213,000000; 4,990188
212,000000; 4,969932
211,000000; 4,928792
210,000000; 4,924553
209,000000; 4,879189
208,000000; 4,875498
207,000000; 4,887345
206,000000; 4,873379
205,000000; 4,826702
204,000000; 4,831528
203,000000; 4,807546
202,000000; 4,778373
201,000000; 4,759392
200,000000; 4,716727
