nm; A
350,000000; 0,370011
349,000000; 0,365236
348,000000; 0,366294
347,000000; 0,367851
346,000000; 0,369388
345,000000; 0,370692
344,000000; 0,372361
343,000000; 0,373655
342,000000; 0,375322
341,000000; 0,376949
340,000000; 0,378400
339,000000; 0,379848
338,000000; 0,381720
337,000000; 0,382890
336,000000; 0,384456
335,000000; 0,386086
334,000000; 0,387546
333,000000; 0,388835
332,000000; 0,390355
331,000000; 0,391984
330,000000; 0,393897
329,000000; 0,395887
328,000000; 0,397717
327,000000; 0,399724
326,000000; 0,402531
325,000000; 0,405485
324,000000; 0,408537
323,000000; 0,411760
322,000000; 0,414859
321,000000; 0,418708
320,000000; 0,422663
319,000000; 0,426696
318,000000; 0,430950
317,000000; 0,435813
316,000000; 0,441262
315,000000; 0,446916
314,000000; 0,452833
313,000000; 0,459174
312,000000; 0,466060
311,000000; 0,473570
310,000000; 0,481457
309,000000; 0,489697
308,000000; 0,498642
307,000000; 0,508653
306,000000; 0,519065
305,000000; 0,530361
304,000000; 0,542368
303,000000; 0,554734
302,000000; 0,568371
301,000000; 0,582907
300,000000; 0,597952
299,000000; 0,613925
298,000000; 0,631532
297,000000; 0,650478
296,000000; 0,670176
295,000000; 0,690823
294,000000; 0,712588
293,000000; 0,735561
292,000000; 0,759973
291,000000; 0,786226
290,000000; 0,813877
289,000000; 0,842872
288,000000; 0,873367
287,000000; 0,904647
286,000000; 0,937169
285,000000; 0,971371
284,000000; 1,007304
283,000000; 1,044729
282,000000; 1,083554
281,000000; 1,123465
280,000000; 1,164926
279,000000; 1,208108
278,000000; 1,252782
277,000000; 1,298464
276,000000; 1,348269
275,000000; 1,398697
274,000000; 1,449263
273,000000; 1,503338
272,000000; 1,559688
271,000000; 1,616126
270,000000; 1,674040
269,000000; 1,733680
268,000000; 1,794524
267,000000; 1,858069
266,000000; 1,921292
265,000000; 1,986751
264,000000; 2,055141
263,000000; 2,125704
262,000000; 2,196266
261,000000; 2,268876
260,000000; 2,342315
259,000000; 2,420446
258,000000; 2,509507
257,000000; 2,580816
256,000000; 2,662332
255,000000; 2,756409
254,000000; 2,860758
253,000000; 2,965491
252,000000; 3,053177
251,000000; 3,159028
250,000000; 3,290297
249,000000; 3,470409
248,000000; 3,737668
247,000000; 4,000463
246,000000; 4,555661
245,000000; 5,008668
244,000000; 5,009336
243,000000; 5,012467
242,000000; 5,037571
241,000000; 5,045537
240,000000; 5,055603
239,000000; 5,065960
238,000000; 5,073562
237,000000; 5,074463
236,000000; 5,063232
235,000000; 5,055259
234,000000; 5,069764
233,000000; 5,061837
232,000000; 4,962238
231,000000; 4,804632
230,000000; 4,828320
229,000000; 5,035229
228,000000; 5,036888
227,000000; 5,073076
226,000000; 5,059646
225,000000; 5,042514
224,000000; 5,061980
223,000000; 5,082787
222,000000; 5,081116
221,000000; 5,043319
220,000000; 5,029522
219,000000; 4,996506
218,000000; 4,991381
217,000000; 4,992039
216,000000; 4,950511
215,000000; 4,974362
214,000000; 4,976551
213,000000; 4,966155
212,000000; 4,951322
211,000000; 4,937046
210,000000; 4,920270
209,000000; 4,894409
208,000000; 4,867281
207,000000; 4,861617
206,000000; 4,882399
205,000000; 4,860396
204,000000; 4,831769
203,000000; 4,812718
202,000000; 4,772957
201,000000; 4,716433
200,000000; 4,747080
