nm; A
216,000000; 5,017524
215,000000; 4,979747
214,000000; 4,979122
213,000000; 4,981951
212,000000; 4,979164
211,000000; 4,967248
210,000000; 4,933368
209,000000; 4,914177
208,000000; 4,895284
207,000000; 4,874501
206,000000; 4,852734
205,000000; 4,837012
204,000000; 4,815721
203,000000; 4,782776
202,000000; 4,770214
201,000000; 4,772991
200,000000; 4,700660
